id,sort_value,software,person
182,24,1744df14-f1f1-451b-a384-28e3a1beba7f,8969a681-37ac-441f-86a1-8c20ff70f79a
463,24,13b71402-f2cb-4aa3-9b17-639652e87ca8,45b967be-280a-4d5c-9b61-94f4e25ef161
220,25,4507d98e-44d1-40ea-8733-8047738b9a7a,41f67807-38d9-4a64-9e78-3936c1887bfd
439,25,db2bcb8a-c799-4233-9699-dea23b975972,e132e9d3-824a-49db-a649-3147764b127c
464,25,13b71402-f2cb-4aa3-9b17-639652e87ca8,b624eb37-c9b7-4b25-8f34-74b3959b89f5
183,25,1744df14-f1f1-451b-a384-28e3a1beba7f,691c870c-1549-49bd-ad01-8b2c53944387
221,26,4507d98e-44d1-40ea-8733-8047738b9a7a,8baef179-28a7-452b-a471-64c832e70e1b
465,26,13b71402-f2cb-4aa3-9b17-639652e87ca8,d3f251f9-02cd-47de-9035-fe6b0ae9ac4a
184,26,1744df14-f1f1-451b-a384-28e3a1beba7f,42ab6784-6377-4c20-afe1-426a4a1b3f6c
222,27,4507d98e-44d1-40ea-8733-8047738b9a7a,0d5d6315-fac7-49ca-b3f2-437c315c11e4
466,27,13b71402-f2cb-4aa3-9b17-639652e87ca8,a3cb96dd-425f-4a62-9df4-38930f40a7ca
185,27,1744df14-f1f1-451b-a384-28e3a1beba7f,1452f06a-a016-4a5c-94a6-95d3426cd365
223,28,4507d98e-44d1-40ea-8733-8047738b9a7a,9d86b8a6-81ff-4ecd-93fe-be69e56c981a
186,28,1744df14-f1f1-451b-a384-28e3a1beba7f,beba2566-9423-4a50-937d-334cfcf8b9b7
467,28,13b71402-f2cb-4aa3-9b17-639652e87ca8,e1de620b-45ea-462c-91a7-3e3d087167df
224,29,4507d98e-44d1-40ea-8733-8047738b9a7a,b5f103f7-d512-412a-ab52-788453a134da
187,29,1744df14-f1f1-451b-a384-28e3a1beba7f,20d2884c-c2e2-4808-abbc-c655bc81854b
468,29,13b71402-f2cb-4aa3-9b17-639652e87ca8,881e4b66-a1f0-4db0-97fe-04c807cd69ee
469,30,13b71402-f2cb-4aa3-9b17-639652e87ca8,b590fe84-d0e5-45c9-8cb2-ac973cdda47f
188,30,1744df14-f1f1-451b-a384-28e3a1beba7f,d0cc0f7f-6b2f-49ef-b79c-db953d094fed
225,30,4507d98e-44d1-40ea-8733-8047738b9a7a,4dc2d5ff-ccca-4a0c-805c-f851e3b1a134
226,31,4507d98e-44d1-40ea-8733-8047738b9a7a,5f13f8fa-c0a2-450f-a17d-8b44d34a1850
189,31,1744df14-f1f1-451b-a384-28e3a1beba7f,c704232e-3366-4946-b808-60a127fb3c5e
470,31,13b71402-f2cb-4aa3-9b17-639652e87ca8,2fee2aa4-3926-4434-8379-3ca7389f8804
471,32,13b71402-f2cb-4aa3-9b17-639652e87ca8,eee9c593-0df0-4db7-8ab8-2a0dfcf1f27f
227,32,4507d98e-44d1-40ea-8733-8047738b9a7a,e1046dae-82c8-4d6c-93a4-b126f6fcfbf9
228,33,4507d98e-44d1-40ea-8733-8047738b9a7a,da4c6b94-f422-4ed7-9f75-d9ccd577ccdd
472,33,13b71402-f2cb-4aa3-9b17-639652e87ca8,984412cb-de8a-4a16-bab8-f96bc1a25fc0
473,34,13b71402-f2cb-4aa3-9b17-639652e87ca8,07e65f4b-c981-4408-81d4-4a3e5f874211
229,34,4507d98e-44d1-40ea-8733-8047738b9a7a,64ada48b-a2b3-44bb-91da-9616f62f9493
230,35,4507d98e-44d1-40ea-8733-8047738b9a7a,2236d70a-73a7-4ed1-ab06-cd03163ecb00
474,35,13b71402-f2cb-4aa3-9b17-639652e87ca8,30e5c9a2-d541-4be1-b2b9-917eb0f68d55
475,36,13b71402-f2cb-4aa3-9b17-639652e87ca8,a873cf08-3da2-4039-916c-3bcc13fefdb7
231,36,4507d98e-44d1-40ea-8733-8047738b9a7a,c8cfb28f-2d12-46e7-9bd0-e194f9e1e5dc
476,37,13b71402-f2cb-4aa3-9b17-639652e87ca8,2fce0bfb-8b67-4290-b4c0-28a0e78db377
232,37,4507d98e-44d1-40ea-8733-8047738b9a7a,083cedc3-89ed-4029-b0ca-4e84cd4a2797
477,38,13b71402-f2cb-4aa3-9b17-639652e87ca8,09687def-9fb7-4fc0-96c5-ec959994c9fc
233,38,4507d98e-44d1-40ea-8733-8047738b9a7a,fb2dc7e1-442e-40df-899c-3ff1137792c6
234,39,4507d98e-44d1-40ea-8733-8047738b9a7a,09e36914-a9bb-48fe-a3f9-336cc0b80afe
478,39,13b71402-f2cb-4aa3-9b17-639652e87ca8,cef04c28-7cd5-4491-9378-565f2a75c5c8
479,40,13b71402-f2cb-4aa3-9b17-639652e87ca8,bafb8e18-e079-4890-9b97-4fcf0b77f90b
235,40,4507d98e-44d1-40ea-8733-8047738b9a7a,e3e1b9ee-1784-491b-8604-4a93b6f0c8a9
236,41,4507d98e-44d1-40ea-8733-8047738b9a7a,18110118-9e35-47d2-a62e-89f186fcb5ce
480,41,13b71402-f2cb-4aa3-9b17-639652e87ca8,fc90f9cc-aee0-4526-893a-06098ef861c5
481,42,13b71402-f2cb-4aa3-9b17-639652e87ca8,9a0582e7-4973-4f6d-934c-b62cb061ed07
237,42,4507d98e-44d1-40ea-8733-8047738b9a7a,45ec6dcb-466a-42b2-85df-01b56257cba1
482,43,13b71402-f2cb-4aa3-9b17-639652e87ca8,2efad427-197e-4532-aac7-c56a7b5d9b54
238,43,4507d98e-44d1-40ea-8733-8047738b9a7a,3cc7c1ce-b9cd-469c-a30a-9e00f221e1e5
483,44,13b71402-f2cb-4aa3-9b17-639652e87ca8,cd2b2bab-14a5-45d2-90e8-fa7751a9d741
239,44,4507d98e-44d1-40ea-8733-8047738b9a7a,27cf559c-b3ae-4153-ad12-dcebd8d93d26
240,45,4507d98e-44d1-40ea-8733-8047738b9a7a,d71a7b04-8012-407f-95cb-1bc4b6193a73
484,45,13b71402-f2cb-4aa3-9b17-639652e87ca8,dcc1bf24-bd36-4ca4-a31a-46736f3560e3
485,46,13b71402-f2cb-4aa3-9b17-639652e87ca8,312ecd23-8956-4709-b8f3-8a333d51f8f3
241,46,4507d98e-44d1-40ea-8733-8047738b9a7a,0d49c9e8-13c8-4973-bc15-c0b7708fe49c
486,47,13b71402-f2cb-4aa3-9b17-639652e87ca8,df91143d-57e5-4d94-acbc-c7d194209160
242,47,4507d98e-44d1-40ea-8733-8047738b9a7a,3a469ccb-3233-4117-b004-656e8fa03deb
487,48,13b71402-f2cb-4aa3-9b17-639652e87ca8,2a3d6002-7690-47a4-9491-e01f51eb61b0
243,48,4507d98e-44d1-40ea-8733-8047738b9a7a,76d372db-3fcb-4fb2-95d1-5da1e9922833
488,49,13b71402-f2cb-4aa3-9b17-639652e87ca8,bf06b318-dc37-4d0b-bf48-448ae4f044c9
244,49,4507d98e-44d1-40ea-8733-8047738b9a7a,c0038ca7-c669-49e6-8b85-f298f004f9a1
489,50,13b71402-f2cb-4aa3-9b17-639652e87ca8,94abf15b-80ad-45df-b99a-70625d3c6af0
245,50,4507d98e-44d1-40ea-8733-8047738b9a7a,9dfaea63-bfce-4b46-954e-025a0fb64aa5
246,51,4507d98e-44d1-40ea-8733-8047738b9a7a,29c4d65b-ac8c-4705-be0a-0833c37c979f
490,51,13b71402-f2cb-4aa3-9b17-639652e87ca8,9216cf52-d2bb-46ba-857a-049d0a574f22
247,52,4507d98e-44d1-40ea-8733-8047738b9a7a,c49ae915-2d99-44b5-bef8-a9d88028e589
491,52,13b71402-f2cb-4aa3-9b17-639652e87ca8,1be0259c-a32d-442e-a2cf-749a8e5e52a8
248,53,4507d98e-44d1-40ea-8733-8047738b9a7a,480d01f6-c632-4b2f-9cbc-2378967e196a
492,53,13b71402-f2cb-4aa3-9b17-639652e87ca8,ef38cac4-cb69-4d41-af63-8ba919cde2e1
249,54,4507d98e-44d1-40ea-8733-8047738b9a7a,c5050d01-41b1-454d-83ad-542873399ec1
493,54,13b71402-f2cb-4aa3-9b17-639652e87ca8,d72c8def-f0ad-4a42-95dd-0ec8f9b9af01
250,55,4507d98e-44d1-40ea-8733-8047738b9a7a,beba2566-9423-4a50-937d-334cfcf8b9b7
494,55,13b71402-f2cb-4aa3-9b17-639652e87ca8,c7352fd3-d447-4964-b23b-45c7921ea04b
495,56,13b71402-f2cb-4aa3-9b17-639652e87ca8,6f727f3a-bc06-4ffc-ae61-f485ebd5e04e
251,56,4507d98e-44d1-40ea-8733-8047738b9a7a,4072ec7f-af25-455a-a9d7-b184c5e4b030
252,57,4507d98e-44d1-40ea-8733-8047738b9a7a,da165973-9ac4-45ae-9865-08b2c9d2f1f7
496,57,13b71402-f2cb-4aa3-9b17-639652e87ca8,72dd0b19-36e6-4dff-b4c4-37f6e1e0b072
253,58,4507d98e-44d1-40ea-8733-8047738b9a7a,10a4aae5-e2d9-4168-bb9c-d471adcd782c
497,58,13b71402-f2cb-4aa3-9b17-639652e87ca8,2b57fbc8-6e76-4585-8e30-a8c46bbbb664
254,59,4507d98e-44d1-40ea-8733-8047738b9a7a,d3bbc0e6-22a8-4deb-936c-6ff60b5fe8e2
498,59,13b71402-f2cb-4aa3-9b17-639652e87ca8,82615276-558a-4e76-856e-b7ecbfe75172
499,60,13b71402-f2cb-4aa3-9b17-639652e87ca8,dc4f7ca1-6772-46c4-8ae1-04437c3d17e9
255,60,4507d98e-44d1-40ea-8733-8047738b9a7a,61c33efe-13c1-499d-94ba-fec14731f79b
500,61,13b71402-f2cb-4aa3-9b17-639652e87ca8,f9a70c3e-0a85-4266-b588-02ce23dd2b9a
501,62,13b71402-f2cb-4aa3-9b17-639652e87ca8,0c220e50-2a23-4d7d-be4d-32ad07d07630
502,63,13b71402-f2cb-4aa3-9b17-639652e87ca8,2c31422d-505f-4e3c-a26f-ef56842b1a0c
503,64,13b71402-f2cb-4aa3-9b17-639652e87ca8,c5f78e8a-cffc-47d5-9984-491494410b7a
504,65,13b71402-f2cb-4aa3-9b17-639652e87ca8,05b3b114-ea84-41c7-92db-27ac30922bc1
505,66,13b71402-f2cb-4aa3-9b17-639652e87ca8,a3bf3a23-4e6a-4d60-af08-287b1954425d
506,67,13b71402-f2cb-4aa3-9b17-639652e87ca8,de7c0779-16ad-4710-83fe-433ebcb2b5c7
507,68,13b71402-f2cb-4aa3-9b17-639652e87ca8,98dd4738-76a4-4bdb-bca9-e3dc7ebef0e7
508,69,13b71402-f2cb-4aa3-9b17-639652e87ca8,a27a6239-3f2b-435c-bc84-5a4371340f85
509,70,13b71402-f2cb-4aa3-9b17-639652e87ca8,2fa50d70-2e6e-403d-9397-3e4de603d2a1
510,71,13b71402-f2cb-4aa3-9b17-639652e87ca8,950770de-e264-4ccb-b576-c8ca55dc6cc2
511,72,13b71402-f2cb-4aa3-9b17-639652e87ca8,e9ddb14c-b566-4f4e-9cde-6359db8f751c
512,73,13b71402-f2cb-4aa3-9b17-639652e87ca8,7e5d2151-9b5c-41f6-97b5-df5349eac54b
513,74,13b71402-f2cb-4aa3-9b17-639652e87ca8,f30bcf6d-d1bd-42a6-844a-82eab8ae2dd2
514,75,13b71402-f2cb-4aa3-9b17-639652e87ca8,37027c51-98dd-449e-aabf-614a50409eb7
515,76,13b71402-f2cb-4aa3-9b17-639652e87ca8,9b01dcea-622a-4a9b-b574-97d93e55ea93
516,77,13b71402-f2cb-4aa3-9b17-639652e87ca8,4a703560-ecf5-4ae8-a7e2-028076ec3708
517,78,13b71402-f2cb-4aa3-9b17-639652e87ca8,e8217bb3-f6d3-4975-a2bb-e20634d5f7ad
518,79,13b71402-f2cb-4aa3-9b17-639652e87ca8,bf55088e-5461-4ca3-a827-7df717543afd
519,80,13b71402-f2cb-4aa3-9b17-639652e87ca8,c8ec2092-310b-42a7-b35e-766106be0c83
520,81,13b71402-f2cb-4aa3-9b17-639652e87ca8,3285706a-d2d4-40d7-81ee-f9fbd1772bdf
521,82,13b71402-f2cb-4aa3-9b17-639652e87ca8,d9a47e4d-191a-4a60-8946-8e4783e06017
522,83,13b71402-f2cb-4aa3-9b17-639652e87ca8,de71012b-2f50-4143-82e8-d45ce6b44bdb
523,84,13b71402-f2cb-4aa3-9b17-639652e87ca8,5cb30320-44e8-4578-92eb-c08ef1e38e48
524,85,13b71402-f2cb-4aa3-9b17-639652e87ca8,2ca7fe23-88b3-4fc6-bee0-b47631ee462e
525,86,13b71402-f2cb-4aa3-9b17-639652e87ca8,a4fe6879-c2c2-4cb0-8851-2fb2cd772eba
526,87,13b71402-f2cb-4aa3-9b17-639652e87ca8,ed930cc5-0074-44ce-9ef4-f2682fde22f0
527,88,13b71402-f2cb-4aa3-9b17-639652e87ca8,55f6778b-9e0e-48c9-980b-bb9049fab2f8
528,89,13b71402-f2cb-4aa3-9b17-639652e87ca8,0a671dcd-50a7-4e35-8992-2ef1546f8389
529,90,13b71402-f2cb-4aa3-9b17-639652e87ca8,1eac3b2c-d048-4031-a327-fd2358a08ceb
530,91,13b71402-f2cb-4aa3-9b17-639652e87ca8,d3a2d225-c380-4078-b8f7-d1e5d38d7e8f
531,92,13b71402-f2cb-4aa3-9b17-639652e87ca8,6cdd104e-eb79-4eba-b30d-0a92ad4b6423
532,93,13b71402-f2cb-4aa3-9b17-639652e87ca8,64abb887-2274-489b-9924-2edf69e14e5c
533,94,13b71402-f2cb-4aa3-9b17-639652e87ca8,89cadf76-e6aa-4e05-908e-74e1e1d72eec
534,95,13b71402-f2cb-4aa3-9b17-639652e87ca8,21467b38-49d0-43cb-8948-522058178f1b
535,96,13b71402-f2cb-4aa3-9b17-639652e87ca8,74c0fad5-359f-4b65-a01c-04b588551012
536,97,13b71402-f2cb-4aa3-9b17-639652e87ca8,101b010c-c65a-4fc2-aed2-c7c30ffd2378
537,98,13b71402-f2cb-4aa3-9b17-639652e87ca8,46f1d4e0-30d2-43cb-b24b-b551568570bb
538,99,13b71402-f2cb-4aa3-9b17-639652e87ca8,3ceb4f3c-777c-4ae9-89cb-7e10e207f14f
539,100,13b71402-f2cb-4aa3-9b17-639652e87ca8,dd897bae-9576-43ba-95da-4e5f5f31b869
540,101,13b71402-f2cb-4aa3-9b17-639652e87ca8,bfb636ab-4809-4fda-81a9-e1899da615d8
541,102,13b71402-f2cb-4aa3-9b17-639652e87ca8,1ea4f866-889f-4c18-ac30-2a0e034c547c
542,103,13b71402-f2cb-4aa3-9b17-639652e87ca8,e4fa38ad-d9be-491d-aa4f-ab8c602bf582
543,104,13b71402-f2cb-4aa3-9b17-639652e87ca8,722fbfd0-8c41-4c67-ad8a-5884619ae090
544,105,13b71402-f2cb-4aa3-9b17-639652e87ca8,22d6b661-b2b1-4618-a794-1887a35f0d78
545,106,13b71402-f2cb-4aa3-9b17-639652e87ca8,fb9867a0-7a2d-4e1b-81a4-a8562389aef0
546,107,13b71402-f2cb-4aa3-9b17-639652e87ca8,7448f385-5f7f-4543-be58-4fd4985d2672
547,108,13b71402-f2cb-4aa3-9b17-639652e87ca8,943b4a6b-c528-4719-8f27-c75aadb7c1d6
548,109,13b71402-f2cb-4aa3-9b17-639652e87ca8,822fcd2f-13de-4fad-9a93-bea37e2efad4
549,110,13b71402-f2cb-4aa3-9b17-639652e87ca8,b7539985-5142-405b-ba2b-3085774b7799
550,111,13b71402-f2cb-4aa3-9b17-639652e87ca8,b851fd8d-9d83-4421-822a-9c1f03e1b0cb
551,112,13b71402-f2cb-4aa3-9b17-639652e87ca8,40d3b563-556a-4bcc-89c6-7402d5af067d
552,113,13b71402-f2cb-4aa3-9b17-639652e87ca8,158318c3-43eb-4fa5-938a-b96286e6fd04
553,114,13b71402-f2cb-4aa3-9b17-639652e87ca8,ea94a1aa-b80d-4d2f-9cbc-5f63b9e378eb
554,115,13b71402-f2cb-4aa3-9b17-639652e87ca8,3ba35124-1b67-405d-8399-4d6ce89274f0
555,116,13b71402-f2cb-4aa3-9b17-639652e87ca8,8e81f290-c15e-4d31-9166-c87f573d15c9
556,117,13b71402-f2cb-4aa3-9b17-639652e87ca8,5543956f-39bf-41cf-8fe6-4ab41d39ee7b
557,118,13b71402-f2cb-4aa3-9b17-639652e87ca8,eee28dd3-e518-42c8-ab4c-bc3bdaac41a2
558,119,13b71402-f2cb-4aa3-9b17-639652e87ca8,d7b811fd-e7bc-47b9-acd2-9a8ed663dd26
559,120,13b71402-f2cb-4aa3-9b17-639652e87ca8,8247cb77-d6b3-46f0-bafb-efaa38b6e32e
560,121,13b71402-f2cb-4aa3-9b17-639652e87ca8,5ca4916b-2464-4613-9d56-17b5211ff85b
561,122,13b71402-f2cb-4aa3-9b17-639652e87ca8,72f1be77-4be9-4dbc-8c63-78a3d46f37eb
562,123,13b71402-f2cb-4aa3-9b17-639652e87ca8,fd7c284e-da0c-4b24-a36c-eb975b12fb14
563,124,13b71402-f2cb-4aa3-9b17-639652e87ca8,1b1a412d-3140-4bb7-822a-4c6149b9f8cd
564,125,13b71402-f2cb-4aa3-9b17-639652e87ca8,677710a6-1bb4-4f12-b3ed-3d3bfa01ab36
565,126,13b71402-f2cb-4aa3-9b17-639652e87ca8,5cd38bcc-109c-4eb6-b52e-83f2256afbd5
566,127,13b71402-f2cb-4aa3-9b17-639652e87ca8,e1046dae-82c8-4d6c-93a4-b126f6fcfbf9
567,128,13b71402-f2cb-4aa3-9b17-639652e87ca8,594447b9-975c-4ccd-ad6d-86360e04903b
568,129,13b71402-f2cb-4aa3-9b17-639652e87ca8,2808221f-713c-43ad-ada5-c58795a88514
569,130,13b71402-f2cb-4aa3-9b17-639652e87ca8,5d6c1beb-6882-4977-8568-3d7fced6e26d
570,131,13b71402-f2cb-4aa3-9b17-639652e87ca8,b8563229-44ab-4073-8e88-24bc02723a65
571,132,13b71402-f2cb-4aa3-9b17-639652e87ca8,86cbd127-9eee-4dfb-ba78-32115ab8ac3f
572,133,13b71402-f2cb-4aa3-9b17-639652e87ca8,7f4a313b-f7c9-47bf-abf9-98b14cda5ba7
573,134,13b71402-f2cb-4aa3-9b17-639652e87ca8,ff7de896-5252-477a-88f8-4ad5b89c7b3e
574,135,13b71402-f2cb-4aa3-9b17-639652e87ca8,acddd640-35dc-4e70-bfff-f3727326d369
575,136,13b71402-f2cb-4aa3-9b17-639652e87ca8,4c83c534-3d12-480f-aa88-c0fe2a6c6b52
576,137,13b71402-f2cb-4aa3-9b17-639652e87ca8,5e80d0d1-7b85-41da-aa28-29af079e8963
577,138,13b71402-f2cb-4aa3-9b17-639652e87ca8,fea9d1b6-1f5e-4922-9021-8b620d506193
578,139,13b71402-f2cb-4aa3-9b17-639652e87ca8,02e961ec-4609-4ea5-bf2b-90a47fb6f20d
579,140,13b71402-f2cb-4aa3-9b17-639652e87ca8,0c627641-eb5f-44be-aa9c-0cb5aaeaab58
580,141,13b71402-f2cb-4aa3-9b17-639652e87ca8,298edd89-46cb-46d1-a8ae-fa759b6c57a7
581,142,13b71402-f2cb-4aa3-9b17-639652e87ca8,12a24cea-5e9a-46b8-9eb8-d284142cbf74
582,143,13b71402-f2cb-4aa3-9b17-639652e87ca8,d4259f5b-5cfd-4455-8184-cea714d8d8fe
583,144,13b71402-f2cb-4aa3-9b17-639652e87ca8,c77fd798-97b9-48e5-b3cf-ade23d6493ad
584,145,13b71402-f2cb-4aa3-9b17-639652e87ca8,e0dfab56-e527-48e6-b525-e86863dded14
585,146,13b71402-f2cb-4aa3-9b17-639652e87ca8,c478c80b-b2f3-48ca-a3b3-825715f51fd8
586,147,13b71402-f2cb-4aa3-9b17-639652e87ca8,a75d6183-fe00-4b00-a6a3-ce4d52fe52e1
587,148,13b71402-f2cb-4aa3-9b17-639652e87ca8,cc0386be-5dca-4b01-8840-a325d6360d03
588,149,13b71402-f2cb-4aa3-9b17-639652e87ca8,88bc4069-7790-490d-a4a8-6a4c2c23b51b
589,150,13b71402-f2cb-4aa3-9b17-639652e87ca8,c6b0eed2-1013-4dd2-a441-d0dc799341db
590,151,13b71402-f2cb-4aa3-9b17-639652e87ca8,5d33f1c7-2932-4f9e-8f99-646ee42b2b0d
591,152,13b71402-f2cb-4aa3-9b17-639652e87ca8,8bf5c68b-3c6e-4696-99de-f50e5fa83a80
592,153,13b71402-f2cb-4aa3-9b17-639652e87ca8,e803d560-3358-44ce-8028-eda40a75681f
593,154,13b71402-f2cb-4aa3-9b17-639652e87ca8,d176d318-5b7d-4b5b-a72c-049a3c15ee22
594,155,13b71402-f2cb-4aa3-9b17-639652e87ca8,35242c52-d20b-41d3-bae1-ef853bc3a7ec
595,156,13b71402-f2cb-4aa3-9b17-639652e87ca8,1c971a51-4b51-4cd5-a5b6-01f8337cc3af
596,157,13b71402-f2cb-4aa3-9b17-639652e87ca8,37d3cab3-24a9-44c4-88a0-c394bb72423b
597,158,13b71402-f2cb-4aa3-9b17-639652e87ca8,4aeafada-c3c0-47b0-be3c-c278df4dbede
598,159,13b71402-f2cb-4aa3-9b17-639652e87ca8,6bebbb69-28e3-4414-a540-d9706fcdcc97
599,160,13b71402-f2cb-4aa3-9b17-639652e87ca8,ac6a7c89-8978-48da-bfe9-131acb5dc69c
600,161,13b71402-f2cb-4aa3-9b17-639652e87ca8,083cedc3-89ed-4029-b0ca-4e84cd4a2797
601,162,13b71402-f2cb-4aa3-9b17-639652e87ca8,09e36914-a9bb-48fe-a3f9-336cc0b80afe
602,163,13b71402-f2cb-4aa3-9b17-639652e87ca8,94bf8cf1-c688-4e55-89fb-33579199eed0
603,164,13b71402-f2cb-4aa3-9b17-639652e87ca8,5b0cdd2a-c355-4145-875d-a3dc7c5069a4
604,165,13b71402-f2cb-4aa3-9b17-639652e87ca8,2c4c77fe-a1ba-4a54-aafa-699a0f821be4
605,166,13b71402-f2cb-4aa3-9b17-639652e87ca8,21e5b374-c27e-4218-9d60-451de6cd83da
606,167,13b71402-f2cb-4aa3-9b17-639652e87ca8,583a36cf-21a7-4639-b54f-6ba23e043c8a
607,168,13b71402-f2cb-4aa3-9b17-639652e87ca8,92c0080f-1951-4a22-a6ea-2a8a2ef0381b
608,169,13b71402-f2cb-4aa3-9b17-639652e87ca8,66b64319-c80a-437f-b22e-671a60c06198
609,170,13b71402-f2cb-4aa3-9b17-639652e87ca8,8820e017-4cc6-4816-9f39-a3e5181f904b
610,171,13b71402-f2cb-4aa3-9b17-639652e87ca8,ec60c61e-d773-4b73-ae62-2cb44a75d929
611,172,13b71402-f2cb-4aa3-9b17-639652e87ca8,eefea7fd-e112-4cad-aefd-7f9f98ab3b87
612,173,13b71402-f2cb-4aa3-9b17-639652e87ca8,2454c5f5-e96a-4b2d-a45d-4bb79b9de81a
613,174,13b71402-f2cb-4aa3-9b17-639652e87ca8,69f2375e-5a4a-41f1-a701-0b8301b09307
614,175,13b71402-f2cb-4aa3-9b17-639652e87ca8,a1aff984-5a0f-4379-a124-a6a12bc859bb
615,176,13b71402-f2cb-4aa3-9b17-639652e87ca8,b4bcc825-3e6a-4492-907a-4d3da183a207
616,177,13b71402-f2cb-4aa3-9b17-639652e87ca8,8c770ef1-adc2-4c20-9603-d1ba1367b03d
617,178,13b71402-f2cb-4aa3-9b17-639652e87ca8,d7835165-2981-4bf6-b4b3-9b608f239da0
618,179,13b71402-f2cb-4aa3-9b17-639652e87ca8,9e3f67c4-6bbd-415c-8d64-6b293808a2e1
619,180,13b71402-f2cb-4aa3-9b17-639652e87ca8,762d649c-4a7b-49fc-b00b-1178f14718a1
620,181,13b71402-f2cb-4aa3-9b17-639652e87ca8,27c7edae-7798-4f0e-803b-5371c689a745
621,182,13b71402-f2cb-4aa3-9b17-639652e87ca8,1d578721-f86f-44fe-b199-2b1c17e0988b
622,183,13b71402-f2cb-4aa3-9b17-639652e87ca8,afca228c-46aa-42a2-9e63-fa9d0455020f
623,184,13b71402-f2cb-4aa3-9b17-639652e87ca8,dda104f3-38b3-40c5-b03b-ce41b037a64c
624,185,13b71402-f2cb-4aa3-9b17-639652e87ca8,87bbed7f-285e-41c2-852a-aa7001bf4a5c
625,186,13b71402-f2cb-4aa3-9b17-639652e87ca8,cf5d7790-a902-47fe-87b3-bc0a5e6411cd
626,187,13b71402-f2cb-4aa3-9b17-639652e87ca8,018c2daf-2faf-479b-97c0-7605114a577a
627,188,13b71402-f2cb-4aa3-9b17-639652e87ca8,5af7d1a3-55b3-46fd-932a-26d8d38c0752
628,189,13b71402-f2cb-4aa3-9b17-639652e87ca8,0a87bef7-a343-4e78-8cbf-a68a9dbefa5b
629,190,13b71402-f2cb-4aa3-9b17-639652e87ca8,97b3938e-31bd-4d41-9b8e-6b8be5bbe652
630,191,13b71402-f2cb-4aa3-9b17-639652e87ca8,0ddc59e9-4bc5-4000-bf00-eb2df0a2cffe
631,192,13b71402-f2cb-4aa3-9b17-639652e87ca8,864b264a-9a19-47af-a85c-bcb3d99d3124
632,193,13b71402-f2cb-4aa3-9b17-639652e87ca8,609ff412-7728-4cb3-b51e-4e33026ff8e8
633,194,13b71402-f2cb-4aa3-9b17-639652e87ca8,c1231a09-dbd1-4be9-87c6-44387f12704f
634,195,13b71402-f2cb-4aa3-9b17-639652e87ca8,f24e8fa7-1fb1-4355-af19-7116d3be5a5e
635,196,13b71402-f2cb-4aa3-9b17-639652e87ca8,c048ce91-3977-407d-b4d5-8a788bd44478
636,197,13b71402-f2cb-4aa3-9b17-639652e87ca8,d11f1d5d-28a4-413e-9fb1-59b062197c1d
637,198,13b71402-f2cb-4aa3-9b17-639652e87ca8,fb348811-ed9f-4449-b3b3-af2786401b53
638,199,13b71402-f2cb-4aa3-9b17-639652e87ca8,7ebcbe3c-82af-40e6-985c-bbf3d7e8d57a
639,200,13b71402-f2cb-4aa3-9b17-639652e87ca8,5fd0f2d8-409b-4368-8497-1d9a8685ce7f
640,201,13b71402-f2cb-4aa3-9b17-639652e87ca8,378f668b-85e2-46e9-b03b-f5a9694baea1
641,202,13b71402-f2cb-4aa3-9b17-639652e87ca8,2563df70-29b3-4d20-9a30-545a167b6a41
642,203,13b71402-f2cb-4aa3-9b17-639652e87ca8,10ca01cf-8659-4bd4-9e39-6a94a3eebb70
643,204,13b71402-f2cb-4aa3-9b17-639652e87ca8,bd2c7362-5aea-4092-a1a5-68bd232f586e
644,205,13b71402-f2cb-4aa3-9b17-639652e87ca8,cbcd4eb3-e11a-4544-a929-546c420c2cf9
645,206,13b71402-f2cb-4aa3-9b17-639652e87ca8,42ab6784-6377-4c20-afe1-426a4a1b3f6c
646,207,13b71402-f2cb-4aa3-9b17-639652e87ca8,9826302b-0287-48ae-8d69-b0701313722d
647,208,13b71402-f2cb-4aa3-9b17-639652e87ca8,cfc6ddd0-e643-4abb-a240-f21fd4214236
648,209,13b71402-f2cb-4aa3-9b17-639652e87ca8,bab8c4e2-01b8-44c2-83b3-a1ba18be79b6
649,210,13b71402-f2cb-4aa3-9b17-639652e87ca8,d88b5d3e-5374-46b2-953d-2d2d8561daff
650,211,13b71402-f2cb-4aa3-9b17-639652e87ca8,8987b137-c0bc-41ca-8838-c06328d11f2c
651,212,13b71402-f2cb-4aa3-9b17-639652e87ca8,011623c5-bd7d-4848-9ba9-8d0bb24581f0
652,213,13b71402-f2cb-4aa3-9b17-639652e87ca8,e9c9946e-e0a9-4c65-bbda-0ea73fb31d94
653,214,13b71402-f2cb-4aa3-9b17-639652e87ca8,b625d336-1da6-4905-b32b-fa9f2f4456a2
654,215,13b71402-f2cb-4aa3-9b17-639652e87ca8,6955e093-4b08-4401-b1a6-cf721295055e
655,216,13b71402-f2cb-4aa3-9b17-639652e87ca8,379d55dc-9bbc-4aaf-b108-f0855fc758d5
656,217,13b71402-f2cb-4aa3-9b17-639652e87ca8,b96141f9-e91a-4892-b5f2-324d77194782
657,218,13b71402-f2cb-4aa3-9b17-639652e87ca8,5a04cbb8-6a73-47d2-8094-bb4cba867127
